"id","t","p","p_adj"
"205267_at",0.0905011702157187,0.928063377467649,0.934157030635526
"205269_at",10.5506911126347,6.47086129767163e-19,2.32859867824662e-18
"205278_at",-0.472191767946528,0.63773959785059,0.66191929824303
"205295_at",-0.074535844102302,0.94069849791386,0.945633309706195
"205311_at",-5.25576423388363,9.39881396579491e-07,1.56612845756126e-06
"205319_at",-0.58355908707266,0.560797650615029,0.590455218676401
"205328_at",0.428706556332185,0.668948390769522,0.691036309332666
"205330_at",14.5332572136535,1.21184359239425e-26,8.14805362780871e-26
"205342_s_at",-2.73631089242431,0.00713921043739567,0.00940241374615771
"205343_at",-3.108933271869,0.00230151033975945,0.00313619142297887
"205357_s_at",10.341337359584,4.38765149479862e-15,1.1842024192828e-14
"205381_at",7.59467698429623,1.19003759017427e-11,2.53027409949674e-11
